CodigoExterno,Nombre,Descripcion,Categoria,Estado,Vigencia,Tipo,Organismo,TipoEntidad,Region,Comuna,MontoEstimado,Moneda,FechaPublicacion,FechaCierre,AnioCierre,MesCierreNum,MesCierre,DiasParaCierre,NumeroOferentes,CantidadItems,FuenteFinanciamiento,CantidadReclamos,MontoAdjudicado,ProveedorAdjudicado
1026-7-LE26,servicio de obras menor,"Que, mediante solicitud de compras, el Jefe de Conservación Provincial, solicita la contratación del servicio de obra menor, para la mantención, reparación y habilitación de campamentos móviles, para el apoyo de las operaciones que se ejecutan por Administración Directa, en la provincia de Chañaral.

",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Chañaral,,CLP,2026-06-08T16:58:55.53,2026-06-22T16:40:00,2026.0,6.0,Jun,12,,1.0, Sub 22 programa  CAD 234,459.0,,
1026-8-LP26,Servicio de  Excavadora,"Que, mediante solicitud de compras, el Jefe de Conservación Provincial, solicita la contratación del Servicio de Excavadora, para el apoyo de las operaciones que se ejecutan por Administración Directa, en la provincia de Chañaral",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Chañaral,,CLP,2026-06-09T10:36:00,2026-06-30T17:34:00,2026.0,6.0,Jun,20,,1.0, 31 02- 004   40070119-0 programa  CAD 234,459.0,,
1026-9-LP26,Servicio de  Cargador Frontal,"Que, mediante solicitud de compras, el Jefe de Conservación Provincial, solicita la contratación del Servicio de Cargador Frontal, para el apoyo de las operaciones que se ejecutan por Administración Directa, en la provincia de Chañaral",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Chañaral,,CLP,2026-06-09T11:09:00,2026-06-30T15:10:00,2026.0,6.0,Jun,20,,1.0, 31 02- 004   40070119-0 programa  CAD 234,459.0,,
1027-10-LP26,SERVICIO DE VIGILANCIA RECINTO FISCAL VIALIDAD HUASCO REGIÓN DE ATACAMA,"Que, con el propósito de mejorar la seguridad y evitar hechos delictivos tales como hurtos y actos vandálicos, se requiere contratar el Servicio de vigilancia del recinto fiscal de Vialidad Huasco, con asiento en la comuna de Vallenar, Dirección de Vialidad, Región de Atacama.","Servicios de defensa nacional, orden público y seguridad",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Vallenar,,CLP,2026-06-01T19:17:00,2026-06-16T16:00:00,2026.0,6.0,Jun,6,,1.0,SUBTITULO 22 PROGRAMA CAD 234,459.0,,
1027-11-LP26,SERVICIO DE VIGILANCIA CAMPAMENTO PROVINCIA DE HUASCO-REGIÓN DE ATACAMA,"Que, con el propósito de mejorar la seguridad y evitar hechos delictivos tales como hurtos y actos vandálicos, se requiere contratar el servicio de vigilancia y custodia de maquinarias y equipos pesados de la Administración Directa durante las horas del día y noche que estén operativos en terreno los campamentos móviles en los distintas rutas de la Provincia de Huasco.","Servicios de defensa nacional, orden público y seguridad",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Vallenar,,CLP,2026-06-03T18:30:00,2026-06-23T15:00:00,2026.0,6.0,Jun,13,,1.0,SUBTITULO 22 PROGRAMA CAD 234,459.0,,
1027-12-LE26,Servicio de Camión Tolva 14 M3 para realizar apoyo en los trabajos de limpieza de rutas y traslado de desechos a botadero Provincia de Huasco Dirección de Vialidad – Región de Atacama.,"Que, la Dirección Provincial de Vialidad Huasco, dentro de su plan de trabajo de conservación de los caminos que afectan positivamente el ámbito social y productivo de la Región de Atacama, requiere contratar el Servicio de un Camión Tolva de 14 M3, para transportar a botadero los desechos, que resulten de los trabajos de limpieza y Saneamiento que va ejecutar por Administración Directa. Los trabajos de saneamiento se van a realizar principalmente en el camino rol C-495, C-489 y otras rutas del sector.",Equipamiento para manejo y estiba de materiales,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Huasco,,CLP,2026-06-04T13:07:00,2026-06-15T17:00:00,2026.0,6.0,Jun,5,,1.0,SUB 31 PROGRAMA CAD 234,459.0,,
1027-13-LP26,Adquisición de 11.400 metros cúbicos de  Material Granular seleccionado bajo 2”,"Que, la Dirección de Vialidad, dentro de su plan de trabajo de mantención de caminos que afectan positivamente al ámbito social y productivo de la Región de Atacama, La Dirección de Vialidad, requiere adquirir 11.400 m3 de Material Granular seleccionado bajo 2”, producido en pozo de empréstito, Homogeneizado con Bischofita, cargado en camiones tolva y traslado al o los caminos que se indican en las presentes Bases de Licitación, depositarlo y acordonarlo a un costado del camino con motoniveladora, que permita la circulación.","Servicios de perforación de minería, petróleo y gas",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Huasco,,CLP,2026-06-04T16:51:53.96,2026-06-24T17:00:00,2026.0,6.0,Jun,14,,1.0,SUB 31 PROGRAMA CAD 234,459.0,,
1027-14-LP26,Adquisición de 11.400 metros cúbicos de  Material Granular seleccionado bajo 2 12”,"Que, la Dirección de Vialidad, dentro de su plan de trabajo de mantención de caminos que afectan positivamente al ámbito social y productivo de la Región de Atacama, La Dirección de Vialidad, requiere adquirir 11.400 m3 de Material Granular seleccionado bajo 2 1/2”, producido en pozo de empréstito, Homogeneizado con Bischofita, cargado en camiones tolva y traslado al o los caminos que se indican en las presentes Bases de Licitación, depositarlo y acordonarlo a un costado del camino con motoniveladora, que permita la circulación.","Servicios de perforación de minería, petróleo y gas",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Huasco,,CLP,2026-06-04T18:10:33.843,2026-06-24T17:00:00,2026.0,6.0,Jun,14,,1.0,SUB 31 PROGRAMA CAD 234,459.0,,
1028897-29-LE26,  MATERIAL  PEDAGOGICO  PARA  JARDINES SLEPCA,"El Servicio Local de Educación Pública Costa Araucanía, en adelante “El Servicio” o “SLEP”, 
realiza Licitación Pública para la adquisición denominada “COMPRA DE MATERIAL 
PEDAGOGICO PARA JARDINES INFANTILES DE LAS COMUNAS DE CARAHUE, 
SAAVEDRA, TOLTEN, NVA. IMPERIAL Y TEODORO SCHMIDT, DEL SERVICIO LOCAL DE 
2 
EDUCACIÓN PÚBLICA COSTA ARAUCANIA”, de acuerdo a las condiciones establecidas en 
las presentes bases administrativas, técnicas y sus anexos. 
Las especificaciones de los productos requeridos se encuentran detalladas en el acápite 3 de 
las bases técnicas de la presente licitación. 
La presente licitación pública corresponde a aquellas contrataciones mayor o igual a 100 UTM 
y menor a 1000 UTM (LE).","Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA,Servicio público,Región de la Araucanía ,Carahue,9959040.0,CLP,2026-06-10T15:08:11.94,2026-06-22T17:33:00,2026.0,6.0,Jun,12,,1.0,FAEP,165.0,,
1030177-9-LE26,Equipos y accesorios tecnológicos Seg. Ciudadana,"La presente adquisición tiene por objetivo dotar a la dirección de seguridad de equipamiento tecnológico y de apoyo operativo necesario para fortalecer las labores de supervisión, registro audiovisual, fiscalización, monitoreo y apoyo en terreno, permitiendo mejorar la capacidad de respuesta, control y respaldo de información en procedimientos institucionales.","Servicios de defensa nacional, orden público y seguridad",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,ILUSTRE MUNICIPALIDAD DE QUILLON,Municipalidad,Región del Ñuble,Quillón,,CLP,2026-06-03T16:29:00.423,2026-06-15T15:00:00,2026.0,6.0,Jun,5,,1.0,I. Municipalidad de Quillón,281.0,,
1031849-9-CO26,Mantención Vehiculos en Garantia marca Hyundai,Servicio de Salud Talcahuano requiere realizar convenio para mantenimiento de vehiculos en garantia tecnica marca Hyundai para los modelos SOLATI Ambulancias y Staria Minibuses,"Servicios financieros, pensiones y seguros",Publicada,Vigente,Licitación Privada entre 100 y 1000 UTM,DIRECCION SERVICIO DE SALUD TALCAHUANO,Servicio de Salud,Región del Biobío ,Penco,,CLP,2026-06-09T11:03:07.653,2026-06-19T15:00:00,2026.0,6.0,Jun,9,,2.0,Institucional,144.0,,
1032614-9-LE26,Proyecto: Construcción construyendo comunidad,"Ejecución de proyecto denominado “Construyendo comunidad” que trata de la rehabilitación y recuperación de un espacio publico ubicado al costado del terminal de buses, sitio que en la actualidad se encuentra sin uso, sin iluminación y se utiliza como estacionamiento informal, además de la ocurrencia de incivilidades y delitos de mayor connotación social",Servicios medioambientales,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE LAS CABRAS,Municipalidad,Región del Libertador General Bernardo O´Higgins,Las Cabras,,CLP,2026-06-04T17:02:20.757,2026-06-19T09:00:00,2026.0,6.0,Jun,9,,1.0,,199.0,,
1035-10-LP26,SERVICIOS DE MBNS ,"Contratación de servicios para el  manejo de bosque nativo afectado por el cambio climático, en predios de pequeños y medianos propietarios en las Provincias de Cachapoal y Colchagua, región del Libertador General Bernardo O’Higgins.","Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,CORP NACIONAL FORESTAL,Otros organismos,Región del Libertador General Bernardo O´Higgins,Rancagua,117532080.0,CLP,2026-05-27T13:26:00,2026-06-16T15:55:00,2026.0,6.0,Jun,6,,1.0,Corporación Nacional Forestal,763.0,,
1035-11-LP26,SERV. PODA BAJA Y RALEO EN BOSQUE DE PINO,"La Corporación requiere contratar los servicios de proveedores que ejecuten las siguientes actividades forestales en bosques de Pino insigne en las Provincia de Cardenal Caro.

•	Faena de poda baja y Raleo a desecho  en 120,0 ha  en bosques de pino insigne, en la Provincia de Cardenal Caro

Las actividades   serán evaluadas  y asignadas a un  solo proveedor  que obtenga el mayor puntaje","Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,CORP NACIONAL FORESTAL,Otros organismos,Región del Libertador General Bernardo O´Higgins,Rancagua,109006080.0,CLP,2026-06-10T12:28:00,2026-07-01T15:00:00,2026.0,7.0,Jul,21,,1.0,Corporación Nacional Forestal,763.0,,
1035206-5-LE26,CONCESIÓN DEL SERVICIO DE CAFETERÍA EN SUBSEDE LIMACHE,"El Centro de Formación Técnica de la Región de Valparaíso, en adelante “CFT de la Región
de Valparaíso” o “el CFT”, llama a presentar ofertas para la adjudicación de la concesión
del servicio de cafetería en su subsede ubicada en calle Palmira Romano Oriente N°11,
Limache.","Servicios de Viajes, alimentación, alojamiento y entretenimiento",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,CENTRO DE FORMACION TECNICA ESTATAL DE LA REGION DE VALPARAISO,Otros organismos,Región de Valparaíso ,Viña del Mar,,CLP,2026-06-08T14:53:45.717,2026-06-18T16:00:00,2026.0,6.0,Jun,8,,1.0,,57.0,,
1036-2-LR26,Servicio de Alimentación para Brigadas de Incendios Forestales CONAF Región del Biobío Temporadas 2026–2028,"El objeto de la presente licitación es la contratación del Servicio de Alimentación Servida y Raciones Especiales destinado al personal de las brigadas de combate del Departamento de Protección contra Incendios Forestales de la Corporación Nacional Forestal, Región del Biobío, conforme a las condiciones, características y especificaciones técnicas que se establecen en las presentes Bases Administrativas, Bases Técnicas y Fichas Técnicas respectivas.","Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",Publicada,Vigente,LR,CORP NACIONAL FORESTAL,Otros organismos,Región del Biobío ,Concepción,5500000000.0,CLP,2026-05-19T10:38:00,2026-06-18T15:05:00,2026.0,6.0,Jun,8,,3.0,Presupuesto CONAF Programa 03 Geprif 6,763.0,,
1036-8-LR26,SERVICIO DE ESTABLECIMIENTO DE NÚCLEOS DE RESTAURACIÓN Y PLANTACIÓN SUPLEMENTARIA EN REGIÓN DEL BIOBÍO 2026,"El objeto de esta Licitación es contratar los servicios de un proveedor o proveedores, que ejecuten actividades en el marco de la Estrategia Nacional de Cambio Climático y Recursos Vegetacionales (ENCCRV) liderada por CONAF, cuyo objetivo principal es disminuir la vulnerabilidad social, ambiental y económica que genera el Cambio Climático, la Desertificación, la Degradación de la Tierra y la Sequía. Las actividades consideradas pretenden dar inicio procesos de restauración de ecosistemas con sus funciones y servicios a gran escala, fomentar la reactivación económica y generar empleo del mundo rural, así como mitigar los efectos del cambio climático, en predios de pequeños y medianos propietarios, Predios Fiscales o Municipales o de organizaciones sin fines de lucro, en las Provincias de Arauco, Biobío y Concepción de la Región del Biobío. ","Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,LR,CORP NACIONAL FORESTAL,Otros organismos,Región del Biobío ,Concepción,860000000.0,CLP,2026-05-28T10:37:46.133,2026-06-30T15:01:00,2026.0,6.0,Jun,20,,3.0,Fondo de terceros,763.0,,
1036-9-LR26,SERVICIO DE FAENAS FORESTALES SIEMBRA POR CHILE 2026 REGION DEL BIOBIO,"El objeto de esta Licitación es contratar los servicios de proveedor o
proveedores, que ejecuten las actividades enmarcadas en los Programas de
restauración de ecosistemas boscosos a gran escala que lidera CONAF, los
cuales tienen por objetivo iniciar procesos de restauración de ecosistemas con
sus funciones y servicios a gran escala, fomentar la reactivación económica y
generar empleo del mundo rural, así como mitigar los efectos del cambio
climático, en predios de pequeños y medianos propietarios, Predios Fiscales o
Municipales o de organizaciones sin fines de lucro, en las Provincias de Arauco,
Biobío y Concepción de la Región del Biobío.","Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,LR,CORP NACIONAL FORESTAL,Otros organismos,Región del Biobío ,Concepción,,CLP,2026-05-18T17:16:00,2026-06-19T17:40:00,2026.0,6.0,Jun,9,,3.0,Presupuesto CONAF,763.0,,
1039-3-LE26,Servicios Obras Eliminación de Combustible Vegetal,"La Corporación requiere contratar los “Servicios de Obras de Eliminación de Combustible Vegetal en las comunas de La Florida, Pudahuel, Huechuraba, Quilicura, Puente Alto, Pirque, San Pedro, Curacaví, Melipilla, Alhué, Lampa y Tiltil, en áreas de interfaz, con el fin de disminuir la vulnerabilidad de la población objetivo, de la infraestructura crítica y del Parque Nacional Río Clarillo ante el riesgo de incendios forestales en la Región Metropolitana de Santiago.”","Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,CORP NACIONAL FORESTAL,Otros organismos,Región Metropolitana de Santiago,La Reina,47000000.0,CLP,2026-05-19T13:14:00,2026-07-07T18:00:00,2026.0,7.0,Jul,27,,4.0,Ley de Presupuesto,763.0,,
1040166-1-LE26,PROPUESTA  DE  ACCIONES  DE  RESTAURACIÓN ECOLÓGIC,"Apoyar la implementación de una medida de  adaptación del PARCC Ñuble, que busca promover la recuperación y conservación de ecosistemas acuáticos y terrestres mediante acciones de restauración ecológica, con el fin de mejorar la 
capacidad de regulación hídrica, fortalecimiento de capacidades de comunidades locales, fortalecer la resiliencia frente al cambio climático...",Servicios medioambientales,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SUBSECRETARIA DEL MEDIO AMBIENTE,Ministerio (subsecretaría),Región del Ñuble,Chillán,7500000.0,CLP,2026-06-03T11:08:51.11,2026-06-15T15:30:00,2026.0,6.0,Jun,5,,1.0,070117,335.0,,
1041-3-O126,CONSERVACIÓN MAYOR AERÓDROMO DESIERTO DE ATACAMA,"Asegurar que la infraestructura existente se mantenga en óptimas condiciones. Ya que, la pista de aterrizaje ha mostrado un notable deterioro y ha alcanzado el final de su vida útil de 20 años. Esto hace imperativo emprender acciones de mantenimiento y renovación para evitar riesgos y asegurar su operatividad.",Consultoria,Publicada,Vigente,O1,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de Atacama ,Copiapó,,CLP,2026-05-04T17:19:35.3,2026-06-12T10:00:00,2026.0,6.0,Jun,2,,1.0,Sectorial,31.0,,
1043-11-LE26,Cercos y portones metálicos para aeródromos R. XI,"Que, esta Dirección requiere adquirir material para el cierre perimetral de los aeródromos Puerto Ibañez, Raúl Marín Balmaceda y Puerto Cisnes. El producto consiste cerco perimetral, portón vehicular y peatonal.","Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,16000000.0,CLP,2026-06-05T14:53:36.283,2026-06-16T09:00:00,2026.0,6.0,Jun,6,,1.0,Sectorial,31.0,,
1044-7-LE26,SERVICIO DE SUMINISTRO Y APLICACIÓN DE SELLO PROTECTOR Y REJUVENECEDOR DE PAVIMENTOS ASFÁLTICOS EN EL AEROPUERTO ARTURO MERINO BENÍTEZ REGIÓN METROPOLITANA-2026,"SERVICIO DE SUMINISTRO Y APLICACIÓN DE SELLO PROTECTOR Y REJUVENECEDOR DE PAVIMENTOS ASFÁLTICOS EN EL AEROPUERTO ARTURO MERINO BENÍTEZ, REGIÓN METROPOLITANA-2026","Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región Metropolitana de Santiago,Santiago,56000000.0,CLP,2026-06-01T17:28:15.043,2026-06-12T18:00:00,2026.0,6.0,Jun,2,,1.0,Conservación Menor por Administración Directa,31.0,,
